date,통화,현찰_살때_환율,현찰_살때_Spread,현찰_팔때_환율,현찰_팔때_Spread,송금_보낼때,송금_받을때,T/C_살때,외화_수표_팔때,매매기준율,환가_료율,"미화 환산율"
1997-04-25,"덴마크 DKK",140.7,3,132.52,3,137.7,135.52,0,0,136.61,4.62,0.1531
1997-04-25,"바레인 BHD",2437.89,3,2295.89,3,2385.82,2347.96,0,0,2366.89,6.93,2.6529
1997-04-25,"사우디아라비아 SAR",245.02,3,230.76,3,239.79,235.99,0,0,237.89,6.9,0.2666
1997-04-25,"스웨덴 SEK",119.78,3,112.82,3,117.23,115.37,0,0,116.3,5.23,0.1304
1997-04-25,"스위스 CHF",628.78,3,592.16,3,615.35,605.59,0,0,610.47,2.87,0.6842
1997-04-25,"아랍에미리트공화국 AED",250.25,3,235.69,3,244.91,241.03,0,0,242.97,7,0.2723
1997-04-25,"인도 INR",25.72,3,24.24,3,0,0,0,0,24.98,1,0.028
1997-04-25,"인도네시아 IDR (100)",37.82,3,35.62,3,37.01,36.43,0,0,36.72,15.5,0.0412
1997-04-25,"쿠웨이트 KWD",3022.91,3,2846.83,3,2958.34,2911.4,0,0,2934.87,8.06,3.2895
1997-04-28,"미국 USD",905.98,1.5,883.68,1.5,896.1,889.1,897.06,0,892.6,6.85,1
1997-04-28,"일본 JPY (100)",710.14,1.5,692.57,1.5,707.32,698.9,708.03,0,703.11,1.57,0.7877
1997-04-28,"유로 EUR",1036.36,3,976,3,1014.22,998.14,1015.23,0,1006.18,5.18,1.1272
1997-04-28,"중국 CNY",110.84,3,104.4,3,108.48,106.76,0,0,107.62,1,0.1206
1997-04-28,"홍콩 HKD",118.66,3,111.76,3,116.13,114.29,0,0,115.21,7.06,0.1291
1997-04-28,"태국 THB",35.25,3,33.21,3,34.5,33.96,0,0,34.23,10.62,0.0383
1997-04-28,"싱가포르 SGD",637.57,3,600.43,3,623.95,614.05,0,0,619,4.5,0.6935
1997-04-28,"호주 AUD",712.74,3,671.24,3,697.52,686.46,698.21,0,691.99,7.06,0.7753
1997-04-28,"영국 GBP",1493.53,3,1406.53,3,1461.63,1438.43,1463.08,0,1450.03,7.53,1.6245
1997-04-28,"캐나다 CAD",657.99,3,619.67,3,643.94,633.72,644.57,0,638.83,4.43,0.7157
1997-04-28,"말레이시아 MYR",366.5,3,345.16,3,358.67,352.99,0,0,355.83,8.45,0.3986
1997-04-28,"노르웨이 NOK",129.67,3,122.13,3,126.9,124.9,0,0,125.9,4.49,0.141
1997-04-28,"뉴질랜드 NZD",637.27,3,600.15,3,623.65,613.77,0,0,618.71,7.15,0.6932
1997-04-28,"덴마크 DKK",139.74,3,131.6,3,136.75,134.59,0,0,135.67,4.62,0.152
1997-04-28,"바레인 BHD",2438.98,3,2296.92,3,2386.89,2349.01,0,0,2367.95,6.93,2.6529
1997-04-28,"사우디아라비아 SAR",245.12,3,230.86,3,239.89,236.09,0,0,237.99,6.93,0.2666
1997-04-28,"스웨덴 SEK",118.06,3,111.2,3,115.54,113.72,0,0,114.63,5.21,0.1284
1997-04-28,"스위스 CHF",622.25,3,586.01,3,608.96,599.3,0,0,604.13,2.87,0.6768
1997-04-28,"아랍에미리트공화국 AED",250.37,3,235.79,3,245.02,241.14,0,0,243.08,6.87,0.2723
1997-04-28,"인도 INR",25.72,3,24.24,3,0,0,0,0,24.98,1,0.028
1997-04-28,"인도네시아 IDR (100)",37.75,3,35.57,3,36.95,36.37,0,0,36.66,14.5,0.0411
1997-04-28,"쿠웨이트 KWD",3023.27,3,2847.17,3,2958.7,2911.74,0,0,2935.22,8.03,3.2884
1997-04-29,"미국 USD",906.09,1.5,883.78,1.5,896.2,889.2,897.16,0,892.7,6.85,1
1997-04-29,"일본 JPY (100)",710.91,1.5,693.33,1.5,708.1,699.66,708.8,0,703.88,1.58,0.7885
1997-04-29,"유로 EUR",1035.52,3,975.2,3,1013.4,997.32,1014.4,0,1005.36,5.18,1.1262
1997-04-29,"중국 CNY",110.84,3,104.4,3,108.48,106.76,0,0,107.62,1,0.1206
1997-04-29,"홍콩 HKD",118.67,3,111.77,3,116.14,114.3,0,0,115.22,7.06,0.1291
1997-04-29,"태국 THB",35.22,3,33.18,3,34.47,33.93,0,0,34.2,10.62,0.0383
1997-04-29,"싱가포르 SGD",635.88,3,598.84,3,622.29,612.43,0,0,617.36,4.5,0.6916
1997-04-29,"호주 AUD",717.05,3,675.29,3,701.73,690.61,702.43,0,696.17,7.06,0.7798
1997-04-29,"영국 GBP",1493.09,3,1406.13,3,1461.2,1438.02,1462.65,0,1449.61,7.53,1.6238
1997-04-29,"캐나다 CAD",656.6,3,618.36,3,642.57,632.39,643.21,0,637.48,4.44,0.7141
1997-04-29,"말레이시아 MYR",366.25,3,344.93,3,358.43,352.75,0,0,355.59,8.45,0.3983
1997-04-29,"노르웨이 NOK",129.51,3,121.97,3,126.74,124.74,0,0,125.74,4.49,0.1409
1997-04-29,"뉴질랜드 NZD",638.89,3,601.69,3,625.25,615.33,0,0,620.29,7.15,0.6948
1997-04-29,"덴마크 DKK",139.35,3,131.25,3,136.38,134.22,0,0,135.3,4.62,0.1516
1997-04-29,"바레인 BHD",2439.26,3,2297.18,3,2387.16,2349.28,0,0,2368.22,6.93,2.6529
1997-04-29,"사우디아라비아 SAR",245.16,3,230.88,3,239.92,236.12,0,0,238.02,6.93,0.2666
1997-04-29,"스웨덴 SEK",117.54,3,110.7,3,115.03,113.21,0,0,114.12,5.21,0.1278
1997-04-29,"스위스 CHF",623.59,3,587.27,3,610.27,600.59,0,0,605.43,2.84,0.6782
1997-04-29,"아랍에미리트공화국 AED",250.4,3,235.82,3,245.05,241.17,0,0,243.11,6.87,0.2723
1997-04-29,"인도 INR",25.73,3,24.25,3,0,0,0,0,24.99,1,0.028
1997-04-29,"인도네시아 IDR (100)",37.91,3,35.71,3,37.1,36.52,0,0,36.81,14.5,0.0412
1997-04-29,"쿠웨이트 KWD",3019.64,3,2843.74,3,2955.14,2908.24,0,0,2931.69,8.03,3.2841
1997-04-30,"미국 USD",905.48,1.5,883.18,1.5,895.6,888.6,896.56,0,892.1,6.85,1
1997-04-30,"일본 JPY (100)",709.74,1.5,692.18,1.5,706.93,698.51,707.63,0,702.72,1.58,0.7877
1997-04-30,"유로 EUR",1039.69,3,979.13,3,1017.48,1001.34,1018.49,0,1009.41,5.18,1.1315
1997-04-30,"중국 CNY",110.77,3,104.33,3,108.41,106.69,0,0,107.55,1,0.1206
1997-04-30,"홍콩 HKD",118.61,3,111.71,3,116.08,114.24,0,0,115.16,7.06,0.1291
1997-04-30,"태국 THB",35.21,3,33.17,3,34.46,33.92,0,0,34.19,10.62,0.0383
1997-04-30,"싱가포르 SGD",635.75,3,598.73,3,622.17,612.31,0,0,617.24,4.5,0.6919
1997-04-30,"호주 AUD",719.14,3,677.26,3,703.78,692.62,704.48,0,698.2,7.06,0.7826
1997-04-30,"영국 GBP",1498.07,3,1410.81,3,1466.07,1442.81,1467.52,0,1454.44,7.55,1.6304
1997-04-30,"캐나다 CAD",657.43,3,619.15,3,643.39,633.19,644.03,0,638.29,4.5,0.7155
1997-04-30,"말레이시아 MYR",365.83,3,344.53,3,358.02,352.34,0,0,355.18,8.45,0.3981
1997-04-30,"노르웨이 NOK",129.48,3,121.94,3,126.71,124.71,0,0,125.71,4.49,0.1409
1997-04-30,"뉴질랜드 NZD",638.47,3,601.29,3,624.83,614.93,0,0,619.88,7.15,0.6949
1997-04-30,"덴마크 DKK",139.91,3,131.77,3,136.92,134.76,0,0,135.84,4.62,0.1523
1997-04-30,"바레인 BHD",2437.62,3,2295.64,3,2385.56,2347.7,0,0,2366.63,6.93,2.6529
1997-04-30,"사우디아라비아 SAR",244.99,3,230.73,3,239.76,235.96,0,0,237.86,6.93,0.2666
1997-04-30,"스웨덴 SEK",117.34,3,110.52,3,114.84,113.02,0,0,113.93,5.21,0.1277
1997-04-30,"스위스 CHF",625.49,3,589.07,3,612.13,602.43,0,0,607.28,2.84,0.6807
1997-04-30,"아랍에미리트공화국 AED",250.23,3,235.67,3,244.89,241.01,0,0,242.95,6.87,0.2723
1997-04-30,"인도 INR",25.71,3,24.23,3,0,0,0,0,24.97,1,0.028
1997-04-30,"인도네시아 IDR (100)",37.89,3,35.69,3,37.08,36.5,0,0,36.79,14.5,0.0412
1997-04-30,"쿠웨이트 KWD",3017.61,3,2841.83,3,2953.15,2906.29,0,0,2929.72,8.03,3.2841
1997-05-01,"미국 USD",905.48,1.5,883.18,1.5,895.6,888.6,896.56,0,892.1,6.85,1
1997-05-01,"일본 JPY (100)",709.74,1.5,692.18,1.5,706.93,698.51,707.63,0,702.72,1.58,0.7877
1997-05-01,"유로 EUR",1039.69,3,979.13,3,1017.48,1001.34,1018.49,0,1009.41,5.18,1.1315
1997-05-01,"중국 CNY",110.77,3,104.33,3,108.41,106.69,0,0,107.55,1,0.1206
1997-05-01,"홍콩 HKD",118.61,3,111.71,3,116.08,114.24,0,0,115.16,7.06,0.1291
1997-05-01,"태국 THB",35.21,3,33.17,3,34.46,33.92,0,0,34.19,10.62,0.0383
1997-05-01,"싱가포르 SGD",635.75,3,598.73,3,622.17,612.31,0,0,617.24,4.5,0.6919
1997-05-01,"호주 AUD",719.14,3,677.26,3,703.78,692.62,704.48,0,698.2,7.06,0.7826
1997-05-01,"영국 GBP",1498.07,3,1410.81,3,1466.07,1442.81,1467.52,0,1454.44,7.55,1.6304
1997-05-01,"캐나다 CAD",657.43,3,619.15,3,643.39,633.19,644.03,0,638.29,4.5,0.7155
1997-05-01,"말레이시아 MYR",365.83,3,344.53,3,358.02,352.34,0,0,355.18,8.45,0.3981
1997-05-01,"노르웨이 NOK",129.48,3,121.94,3,126.71,124.71,0,0,125.71,4.49,0.1409
1997-05-01,"뉴질랜드 NZD",638.47,3,601.29,3,624.83,614.93,0,0,619.88,7.15,0.6949
1997-05-01,"덴마크 DKK",139.91,3,131.77,3,136.92,134.76,0,0,135.84,4.62,0.1523
1997-05-01,"바레인 BHD",2437.62,3,2295.64,3,2385.56,2347.7,0,0,2366.63,6.93,2.6529
1997-05-01,"사우디아라비아 SAR",244.99,3,230.73,3,239.76,235.96,0,0,237.86,6.93,0.2666
1997-05-01,"스웨덴 SEK",117.34,3,110.52,3,114.84,113.02,0,0,113.93,5.21,0.1277
1997-05-01,"스위스 CHF",625.49,3,589.07,3,612.13,602.43,0,0,607.28,2.84,0.6807
1997-05-01,"아랍에미리트공화국 AED",250.23,3,235.67,3,244.89,241.01,0,0,242.95,6.87,0.2723
1997-05-01,"인도 INR",25.71,3,24.23,3,0,0,0,0,24.97,1,0.028
1997-05-01,"인도네시아 IDR (100)",37.89,3,35.69,3,37.08,36.5,0,0,36.79,14.5,0.0412
1997-05-01,"쿠웨이트 KWD",3017.61,3,2841.83,3,2953.15,2906.29,0,0,2929.72,8.03,3.2841
1997-05-02,"미국 USD",905.58,1.5,883.28,1.5,895.7,888.7,896.66,0,892.2,6.81,1
1997-05-02,"일본 JPY (100)",711.47,1.5,693.87,1.5,708.65,700.21,709.36,0,704.43,1.58,0.7895
1997-05-02,"유로 EUR",1040.17,3,979.59,3,1017.95,1001.81,1018.96,0,1009.88,5.18,1.1319
1997-05-02,"중국 CNY",110.79,3,104.35,3,108.43,106.71,0,0,107.57,1,0.1206
1997-05-02,"홍콩 HKD",118.62,3,111.72,3,116.09,114.25,0,0,115.17,7.06,0.1291
1997-05-02,"태국 THB",35.22,3,33.18,3,34.47,33.93,0,0,34.2,10.62,0.0383
1997-05-02,"싱가포르 SGD",635.52,3,598.5,3,621.94,612.08,0,0,617.01,4.5,0.6916
1997-05-02,"호주 AUD",720.51,3,678.55,3,705.12,693.94,705.82,0,699.53,7.07,0.7841
1997-05-02,"영국 GBP",1491.48,3,1404.6,3,1459.62,1436.46,1461.07,0,1448.04,7.56,1.623
1997-05-02,"캐나다 CAD",662.39,3,623.81,3,648.24,637.96,648.88,0,643.1,4.43,0.7208
1997-05-02,"말레이시아 MYR",366.45,3,345.11,3,358.62,352.94,0,0,355.78,8.45,0.3988
1997-05-02,"노르웨이 NOK",129.81,3,122.25,3,127.03,125.03,0,0,126.03,4.49,0.1413
1997-05-02,"뉴질랜드 NZD",633.58,3,596.68,3,620.05,610.21,0,0,615.13,7.15,0.6895
1997-05-02,"덴마크 DKK",140.13,3,131.97,3,137.13,134.97,0,0,136.05,4.62,0.1525
1997-05-02,"바레인 BHD",2437.89,3,2295.89,3,2385.82,2347.96,0,0,2366.89,6.93,2.6529
1997-05-02,"사우디아라비아 SAR",245.02,3,230.76,3,239.79,235.99,0,0,237.89,6.93,0.2666
1997-05-02,"스웨덴 SEK",117.75,3,110.91,3,115.24,113.42,0,0,114.33,5.21,0.1281
1997-05-02,"스위스 CHF",624.72,3,588.34,3,611.38,601.68,0,0,606.53,2.8,0.6798
1997-05-02,"아랍에미리트공화국 AED",250.25,3,235.69,3,244.91,241.03,0,0,242.97,6.87,0.2723
1997-05-02,"인도 INR",25.71,3,24.23,3,0,0,0,0,24.97,1,0.028
1997-05-02,"인도네시아 IDR (100)",37.79,3,35.59,3,36.98,36.4,0,0,36.69,14.5,0.0411
1997-05-02,"쿠웨이트 KWD",3017.95,3,2842.15,3,2953.49,2906.61,0,0,2930.05,8.03,3.2841
1997-05-05,"미국 USD",905.58,1.5,883.28,1.5,895.7,888.7,896.66,0,892.2,6.81,1
1997-05-05,"일본 JPY (100)",711.47,1.5,693.87,1.5,708.65,700.21,709.36,0,704.43,1.58,0.7895
1997-05-05,"유로 EUR",1040.17,3,979.59,3,1017.95,1001.81,1018.96,0,1009.88,5.18,1.1319
1997-05-05,"중국 CNY",110.79,3,104.35,3,108.43,106.71,0,0,107.57,1,0.1206
1997-05-05,"홍콩 HKD",118.62,3,111.72,3,116.09,114.25,0,0,115.17,7.06,0.1291
1997-05-05,"태국 THB",35.22,3,33.18,3,34.47,33.93,0,0,34.2,10.62,0.0383
1997-05-05,"싱가포르 SGD",635.52,3,598.5,3,621.94,612.08,0,0,617.01,4.5,0.6916
1997-05-05,"호주 AUD",720.51,3,678.55,3,705.12,693.94,705.82,0,699.53,7.07,0.7841
1997-05-05,"영국 GBP",1491.48,3,1404.6,3,1459.62,1436.46,1461.07,0,1448.04,7.56,1.623
1997-05-05,"캐나다 CAD",662.39,3,623.81,3,648.24,637.96,648.88,0,643.1,4.43,0.7208
1997-05-05,"말레이시아 MYR",366.45,3,345.11,3,358.62,352.94,0,0,355.78,8.45,0.3988
1997-05-05,"노르웨이 NOK",129.81,3,122.25,3,127.03,125.03,0,0,126.03,4.49,0.1413
1997-05-05,"뉴질랜드 NZD",633.58,3,596.68,3,620.05,610.21,0,0,615.13,7.15,0.6895
1997-05-05,"덴마크 DKK",140.13,3,131.97,3,137.13,134.97,0,0,136.05,4.62,0.1525
1997-05-05,"바레인 BHD",2437.89,3,2295.89,3,2385.82,2347.96,0,0,2366.89,6.93,2.6529
1997-05-05,"사우디아라비아 SAR",245.02,3,230.76,3,239.79,235.99,0,0,237.89,6.93,0.2666
1997-05-05,"스웨덴 SEK",117.75,3,110.91,3,115.24,113.42,0,0,114.33,5.21,0.1281
1997-05-05,"스위스 CHF",624.72,3,588.34,3,611.38,601.68,0,0,606.53,2.8,0.6798
1997-05-05,"아랍에미리트공화국 AED",250.25,3,235.69,3,244.91,241.03,0,0,242.97,6.87,0.2723
1997-05-05,"인도 INR",25.71,3,24.23,3,0,0,0,0,24.97,1,0.028
1997-05-05,"인도네시아 IDR (100)",37.79,3,35.59,3,36.98,36.4,0,0,36.69,14.5,0.0411
1997-05-05,"쿠웨이트 KWD",3017.95,3,2842.15,3,2953.49,2906.61,0,0,2930.05,8.03,3.2841
1997-05-06,"미국 USD",905.27,1.5,882.99,1.5,897.2,888.4,898.14,0,891.9,6.82,1
1997-05-06,"일본 JPY (100)",710.56,1.5,692.98,1.5,710.56,699.31,711.26,0,703.53,1.57,0.7888
1997-05-06,"유로 EUR",1034.22,3,973.98,3,1012.13,996.07,1013.13,0,1004.1,5.18,1.1258
1997-05-06,"중국 CNY",110.75,3,104.31,3,108.39,106.67,0,0,107.53,1,0.1206
1997-05-06,"홍콩 HKD",118.59,3,111.69,3,116.06,114.22,0,0,115.14,6.93,0.1291
1997-05-06,"태국 THB",35.22,3,33.18,3,34.47,33.93,0,0,34.2,10.87,0.0383
1997-05-06,"싱가포르 SGD",635.2,3,598.2,3,621.63,611.77,0,0,616.7,4.5,0.6914
1997-05-06,"호주 AUD",718.43,3,676.59,3,703.09,691.93,703.78,0,697.51,7.06,0.782
1997-05-06,"영국 GBP",1491.02,3,1404.18,3,1459.18,1436.02,1460.62,0,1447.6,7.56,1.6231
1997-05-06,"캐나다 CAD",666.05,3,627.27,3,651.83,641.49,652.47,0,646.66,4.39,0.725
1997-05-06,"말레이시아 MYR",366.53,3,345.19,3,358.7,353.02,0,0,355.86,8.38,0.399
1997-05-06,"노르웨이 NOK",128.12,3,120.66,3,125.38,123.4,0,0,124.39,4.46,0.1395
1997-05-06,"뉴질랜드 NZD",633.55,3,596.65,3,620.02,610.18,0,0,615.1,7.62,0.6897
1997-05-06,"덴마크 DKK",139.16,3,131.06,3,136.19,134.03,0,0,135.11,4.62,0.1515
1997-05-06,"바레인 BHD",2437.08,3,2295.12,3,2385.02,2347.18,0,0,2366.1,6.93,2.6529
1997-05-06,"사우디아라비아 SAR",244.94,3,230.68,3,239.71,235.91,0,0,237.81,7,0.2666
1997-05-06,"스웨덴 SEK",115.93,3,109.19,3,113.46,111.66,0,0,112.56,5.31,0.1262
1997-05-06,"스위스 CHF",621.69,3,585.49,3,608.41,598.77,0,0,603.59,2.81,0.6767
1997-05-06,"아랍에미리트공화국 AED",250.17,3,235.61,3,244.83,240.95,0,0,242.89,6.87,0.2723
1997-05-06,"인도 INR",25.77,3,24.27,3,0,0,0,0,25.02,1,0.028
1997-05-06,"인도네시아 IDR (100)",37.88,3,35.68,3,37.07,36.49,0,0,36.78,14.7,0.0412
1997-05-06,"쿠웨이트 KWD",3020.11,3,2844.19,3,2955.6,2908.7,0,0,2932.15,8.03,3.2875
1997-05-07,"미국 USD",907.41,1.5,885.06,1.5,897.5,890.5,898.47,0,894,6.81,1
1997-05-07,"일본 JPY (100)",720.56,1.5,702.73,1.5,717.71,709.15,718.42,0,713.43,1.58,0.798
1997-05-07,"유로 EUR",1040.99,3,980.35,3,1018.75,1002.59,1019.76,0,1010.67,5.18,1.1305
1997-05-07,"중국 CNY",111.01,3,104.55,3,108.64,106.92,0,0,107.78,1,0.1206
1997-05-07,"홍콩 HKD",118.85,3,111.93,3,116.31,114.47,0,0,115.39,6.93,0.1291
1997-05-07,"태국 THB",35.31,3,33.27,3,34.56,34.02,0,0,34.29,10.87,0.0384
1997-05-07,"싱가포르 SGD",636.94,3,599.84,3,623.33,613.45,0,0,618.39,4.5,0.6917
1997-05-07,"호주 AUD",714.41,3,672.81,3,699.15,688.07,699.85,0,693.61,7.06,0.7759
1997-05-07,"영국 GBP",1507.38,3,1419.58,3,1475.18,1451.78,1476.65,0,1463.48,7.57,1.637
1997-05-07,"캐나다 CAD",668.1,3,629.2,3,653.83,643.47,654.48,0,648.65,4.31,0.7256
1997-05-07,"말레이시아 MYR",367.37,3,345.97,3,359.52,353.82,0,0,356.67,8.38,0.399
1997-05-07,"노르웨이 NOK",129.19,3,121.67,3,126.43,124.43,0,0,125.43,4.46,0.1403
1997-05-07,"뉴질랜드 NZD",631.54,3,594.76,3,618.05,608.25,0,0,613.15,7.62,0.6859
1997-05-07,"덴마크 DKK",140.22,3,132.06,3,137.22,135.06,0,0,136.14,4.62,0.1523
1997-05-07,"바레인 BHD",2442.82,3,2300.52,3,2390.64,2352.7,0,0,2371.67,6.93,2.6529
1997-05-07,"사우디아라비아 SAR",245.52,3,231.22,3,240.27,236.47,0,0,238.37,7,0.2666
1997-05-07,"스웨덴 SEK",117.79,3,110.93,3,115.27,113.45,0,0,114.36,5.31,0.1279
1997-05-07,"스위스 CHF",630.05,3,593.35,3,616.59,606.81,0,0,611.7,2.81,0.6842
1997-05-07,"아랍에미리트공화국 AED",250.76,3,236.16,3,245.4,241.52,0,0,243.46,6.87,0.2723
1997-05-07,"인도 INR",25.71,3,24.23,3,0,0,0,0,24.97,1,0.0279
1997-05-07,"인도네시아 IDR (100)",37.98,3,35.78,3,37.17,36.59,0,0,36.88,14.7,0.0413
1997-05-07,"쿠웨이트 KWD",3026.52,3,2850.22,3,2961.87,2914.87,0,0,2938.37,8.03,3.2868
1997-05-08,"미국 USD",908.62,1.5,886.25,1.5,898.7,891.7,899.67,0,895.2,6.81,1
1997-05-08,"일본 JPY (100)",721.87,1.5,704.01,1.5,721.87,710.45,722.59,0,714.73,1.57,0.7984
1997-05-08,"유로 EUR",1044.13,3,983.31,3,1021.82,1005.62,1022.84,0,1013.72,5.18,1.1324
1997-05-08,"중국 CNY",111.17,3,104.71,3,108.8,107.08,0,0,107.94,1,0.1206
1997-05-08,"홍콩 HKD",119.03,3,112.11,3,116.49,114.65,0,0,115.57,6.93,0.1291
1997-05-08,"태국 THB",35.38,3,33.32,3,34.62,34.08,0,0,34.35,10.87,0.0384
1997-05-08,"싱가포르 SGD",637.74,3,600.6,3,624.12,614.22,0,0,619.17,4.5,0.6917
1997-05-08,"호주 AUD",717.77,3,675.97,3,702.44,691.3,703.14,0,696.87,7.06,0.7785
1997-05-08,"영국 GBP",1488.19,3,1401.51,3,1456.4,1433.3,1457.85,0,1444.85,7.53,1.614
1997-05-08,"캐나다 CAD",667.21,3,628.35,3,652.96,642.6,653.61,0,647.78,4.31,0.7236
1997-05-08,"말레이시아 MYR",367.13,3,345.75,3,359.29,353.59,0,0,356.44,8.38,0.3982
1997-05-08,"노르웨이 NOK",129.57,3,122.03,3,126.8,124.8,0,0,125.8,4.46,0.1405
1997-05-08,"뉴질랜드 NZD",630.91,3,594.17,3,617.44,607.64,0,0,612.54,7.62,0.6842
1997-05-08,"덴마크 DKK",140.87,3,132.67,3,137.86,135.68,0,0,136.77,4.62,0.1528
1997-05-08,"바레인 BHD",2446.09,3,2303.61,3,2393.84,2355.86,0,0,2374.85,6.93,2.6529
1997-05-08,"사우디아라비아 SAR",245.86,3,231.54,3,240.6,236.8,0,0,238.7,7,0.2666
1997-05-08,"스웨덴 SEK",119.32,3,112.38,3,116.77,114.93,0,0,115.85,5.31,0.1294
1997-05-08,"스위스 CHF",631.54,3,594.76,3,618.05,608.25,0,0,613.15,2.85,0.6849
1997-05-08,"아랍에미리트공화국 AED",251.1,3,236.48,3,245.74,241.84,0,0,243.79,6.87,0.2723
1997-05-08,"인도 INR",25.71,3,24.23,3,0,0,0,0,24.97,1,0.0279
1997-05-08,"인도네시아 IDR (100)",37.94,3,35.74,3,37.13,36.55,0,0,36.84,14.7,0.0412
1997-05-08,"쿠웨이트 KWD",3033.57,3,2856.87,3,2968.78,2921.66,0,0,2945.22,8.03,3.29
1997-05-09,"미국 USD",907.51,1.5,885.16,1.5,897.6,888.8,898.57,0,894.1,6.84,1
1997-05-09,"일본 JPY (100)",733.58,1.5,715.43,1.5,730.67,721.97,731.4,0,726.32,1.57,0.8123
1997-05-09,"유로 EUR",1049.67,3,988.53,3,1027.25,1010.95,1028.27,0,1019.1,5.18,1.1398
1997-05-09,"중국 CNY",111.04,3,104.58,3,108.67,106.95,0,0,107.81,1,0.1206
1997-05-09,"홍콩 HKD",118.89,3,111.97,3,116.35,114.51,0,0,115.43,6.93,0.1291
1997-05-09,"태국 THB",35.37,3,33.31,3,34.61,34.07,0,0,34.34,10.87,0.0384
1997-05-09,"싱가포르 SGD",637.75,3,600.61,3,624.13,614.23,0,0,619.18,4.5,0.6925
1997-05-09,"호주 AUD",719.01,3,677.13,3,703.65,692.49,704.35,0,698.07,7.07,0.7808
1997-05-09,"영국 GBP",1491.29,3,1404.43,3,1459.44,1436.28,1460.89,0,1447.86,7.51,1.6193
1997-05-09,"캐나다 CAD",663.96,3,625.3,3,649.78,639.48,650.43,0,644.63,4.37,0.721
1997-05-09,"말레이시아 MYR",367.37,3,345.97,3,359.52,353.82,0,0,356.67,8.38,0.3989
1997-05-09,"노르웨이 NOK",129.98,3,122.42,3,127.2,125.2,0,0,126.2,4.46,0.1411
1997-05-09,"뉴질랜드 NZD",631.7,3,594.92,3,618.21,608.41,0,0,613.31,7.62,0.686
1997-05-09,"덴마크 DKK",141.61,3,133.37,3,138.58,136.4,0,0,137.49,4.62,0.1538
1997-05-09,"바레인 BHD",2443.08,3,2300.78,3,2390.9,2352.96,0,0,2371.93,6.93,2.6529
1997-05-09,"사우디아라비아 SAR",245.54,3,231.24,3,240.29,236.49,0,0,238.39,7,0.2666
1997-05-09,"스웨덴 SEK",119.62,3,112.66,3,117.06,115.22,0,0,116.14,5.31,0.1299
1997-05-09,"스위스 CHF",637.31,3,600.19,3,623.7,613.8,0,0,618.75,2.85,0.692
1997-05-09,"아랍에미리트공화국 AED",250.79,3,236.19,3,245.43,241.55,0,0,243.49,6.87,0.2723
1997-05-09,"인도 INR",25.63,3,24.15,3,0,0,0,0,24.89,1,0.0279
1997-05-09,"인도네시아 IDR (100)",37.93,3,35.73,3,37.12,36.54,0,0,36.83,14.7,0.0412
1997-05-09,"쿠웨이트 KWD",3036.84,3,2859.94,3,2971.97,2924.81,0,0,2948.39,8.03,3.2976
1997-05-12,"미국 USD",905.58,1.5,883.28,1.5,895.7,888.7,896.66,0,892.2,6.81,1
1997-05-12,"일본 JPY (100)",759.15,1.5,740.37,1.5,756.14,747.14,756.9,0,751.64,1.58,0.8425
1997-05-12,"유로 EUR",1058.28,3,996.64,3,1035.67,1019.25,1036.7,0,1027.46,5.18,1.1516
1997-05-12,"중국 CNY",110.8,3,104.36,3,108.44,106.72,0,0,107.58,1,0.1206
1997-05-12,"홍콩 HKD",118.65,3,111.75,3,116.12,114.28,0,0,115.2,7,0.1291
1997-05-12,"태국 THB",35.38,3,33.32,3,34.62,34.08,0,0,34.35,10.75,0.0385
1997-05-12,"싱가포르 SGD",638.61,3,601.41,3,624.97,615.05,0,0,620.01,4.56,0.6949
1997-05-12,"호주 AUD",713.62,3,672.06,3,698.38,687.3,699.07,0,692.84,7.12,0.7766
1997-05-12,"영국 GBP",1492.39,3,1405.47,3,1460.52,1437.34,1461.97,0,1448.93,7.5,1.624
1997-05-12,"캐나다 CAD",660.15,3,621.71,3,646.05,635.81,646.69,0,640.93,4.37,0.7184
1997-05-12,"말레이시아 MYR",366.78,3,345.42,3,358.94,353.26,0,0,356.1,8.4,0.3991
1997-05-12,"노르웨이 NOK",130.88,3,123.26,3,128.08,126.06,0,0,127.07,4.41,0.1424
1997-05-12,"뉴질랜드 NZD",633.12,3,596.24,3,619.59,609.77,0,0,614.68,7.75,0.6889
1997-05-12,"덴마크 DKK",143.05,3,134.73,3,140,137.78,0,0,138.89,4.62,0.1557
1997-05-12,"바레인 BHD",2437.89,3,2295.89,3,2385.82,2347.96,0,0,2366.89,6.93,2.6529
1997-05-12,"사우디아라비아 SAR",245.02,3,230.76,3,239.79,235.99,0,0,237.89,6.93,0.2666
1997-05-12,"스웨덴 SEK",119.85,3,112.87,3,117.29,115.43,0,0,116.36,5.31,0.1304
1997-05-12,"스위스 CHF",647.72,3,610,3,633.89,623.83,0,0,628.86,2.82,0.7048
1997-05-12,"아랍에미리트공화국 AED",250.25,3,235.69,3,244.91,241.03,0,0,242.97,6.87,0.2723
1997-05-12,"인도 INR",25.65,3,24.17,3,0,0,0,0,24.91,1,0.0279
1997-05-12,"인도네시아 IDR (100)",37.85,3,35.65,3,37.04,36.46,0,0,36.75,14.7,0.0412
1997-05-12,"쿠웨이트 KWD",3030.39,3,2853.87,3,2965.66,2918.6,0,0,2942.13,8.03,3.2976
